text,label
"light meal consumed, digestion normal",0
medication taken at 6:04,0
oxygen stable at 95%,0
slight congestion,0
oxygen stable at 96%,0
medication taken at 3:20,0
"light meal consumed, digestion normal",0
bp within range,0
spo2 at 98,0
hydration maintained,0
mild headache,0
"light meal consumed, digestion normal",0
appetite normal,0
medication taken at 12:44,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
breathing comfortably,0
good morning!,0
thanks for the help,0
medication taken at 5:58,0
spo2 at 98,0
blood pressure 118/71,0
temperature normal: 36.6°c,0
resting heart rate 66 bpm,0
temperature normal: 36.6°c,0
thanks for the help,0
blood sugar normal,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
appetite normal,0
normal fatigue,0
medication taken,0
medication taken at 9:44,0
completed daily physiotherapy exercises,0
nice weather today,0
what's for dinner?,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
regular heartbeat,0
oxygen stable at 98%,0
routine checkup needed,0
normal stiffness,0
medication taken,0
temperature normal: 36.9°c,0
blood pressure 112/73,0
breathing comfortably,0
regular heartbeat,0
medication taken,0
blood sugar normal,0
weight stable,0
sleep pattern regular,0
see you tomorrow,0
completed daily physiotherapy exercises,0
temperature normal: 36.3°c,0
"light meal consumed, digestion normal",0
minor joint pain,0
oxygen levels stable,0
oxygen stable at 96%,0
oxygen levels stable,0
blood pressure 128/72,0
oxygen stable at 96%,0
bp within range,0
light exercise done,0
heart rate okay,0
hydration maintained,0
what's for dinner?,0
nice weather today,0
weight stable,0
medication taken at 8:21,0
resting heart rate 78 bpm,0
resting heart rate 78 bpm,0
o2 sensor working,0
oxygen stable at 95%,0
scheduled medication time,0
completed daily physiotherapy exercises,0
vitals normal,0
completed daily physiotherapy exercises,0
routine checkup needed,0
o2 sensor working,0
blood pressure 122/74,0
temperature normal: 36.0°c,0
hydration maintained,0
mild headache,0
resting heart rate 64 bpm,0
oxygen levels stable,0
see you tomorrow,0
oxygen stable at 93%,0
resting heart rate 65 bpm,0
routine checkup needed,0
temperature normal: 37.4°c,0
normal aging discomfort,0
hydration maintained,0
completed daily physiotherapy exercises,0
daily walk completed,0
o2 sensor working,0
completed daily physiotherapy exercises,0
temperature normal: 36.5°c,0
oxygen stable at 96%,0
how are you?,0
resting heart rate 64 bpm,0
blood sugar normal,0
bp within range,0
resting heart rate 64 bpm,0
temperature normal: 36.9°c,0
see you tomorrow,0
normal fatigue,0
blood sugar normal,0
how are you?,0
"light meal consumed, digestion normal",0
bp within range,0
weight stable,0
see you tomorrow,0
"light meal consumed, digestion normal",0
completed daily physiotherapy exercises,0
bp within range,0
temperature normal: 37.5°c,0
normal aging discomfort,0
appetite normal,0
vitals normal,0
heart rate okay,0
light exercise done,0
medication taken at 7:20,0
appetite normal,0
expected tiredness,0
resting heart rate 75 bpm,0
temperature normal: 37.5°c,0
see you tomorrow,0
heart rate okay,0
medication taken,0
completed daily physiotherapy exercises,0
vitals normal,0
completed daily physiotherapy exercises,0
normal fatigue,0
blood pressure 128/76,0
what's for dinner?,0
temperature normal,0
expected tiredness,0
how are you?,0
regular heartbeat,0
oxygen stable at 95%,0
medication taken at 7:54,0
completed daily physiotherapy exercises,0
thanks for the help,0
oxygen levels stable,0
regular heartbeat,0
mild headache,0
good morning!,0
feeling rested,0
medication taken at 12:06,0
"light meal consumed, digestion normal",0
minor joint pain,0
medication taken at 3:20,0
resting heart rate 68 bpm,0
oxygen stable at 97%,0
oxygen stable at 94%,0
oxygen levels stable,0
light exercise done,0
spo2 at 98,0
thanks for the help,0
medication taken at 1:58,0
oxygen stable at 95%,0
medication taken at 7:20,0
expected tiredness,0
slight cold feeling,0
light exercise done,0
feeling rested,0
breathing comfortably,0
slight cold feeling,0
normal aging discomfort,0
completed daily physiotherapy exercises,0
"light meal consumed, digestion normal",0
slight cold feeling,0
breathing comfortably,0
normal stiffness,0
thanks for the help,0
breathing comfortably,0
resting heart rate 65 bpm,0
appetite normal,0
appetite normal,0
spo2 at 98,0
how are you?,0
"light meal consumed, digestion normal",0
oxygen stable at 98%,0
temperature normal,0
temperature normal,0
daily walk completed,0
breathing comfortably,0
scheduled medication time,0
temperature normal: 36.1°c,0
"light meal consumed, digestion normal",0
resting heart rate 65 bpm,0
normal aging discomfort,0
medication taken at 4:45,0
oxygen stable at 94%,0
expected tiredness,0
oxygen levels stable,0
resting heart rate 66 bpm,0
sleep pattern regular,0
heart rate okay,0
how are you?,0
temperature normal: 37.4°c,0
blood pressure 129/78,0
oxygen stable at 99%,0
expected tiredness,0
good morning!,0
"light meal consumed, digestion normal",0
daily walk completed,0
oxygen levels stable,0
o2 sensor working,0
resting heart rate 75 bpm,0
completed daily physiotherapy exercises,0
resting heart rate 73 bpm,0
oxygen stable at 97%,0
heart rate okay,0
slight congestion,0
how are you?,0
see you tomorrow,0
medication taken,0
completed daily physiotherapy exercises,0
resting heart rate 66 bpm,0
normal stiffness,0
blood pressure 119/82,0
blood pressure 126/76,0
minor joint pain,0
heart rate okay,0
slight congestion,0
vitals normal,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
blood pressure 126/75,0
"light meal consumed, digestion normal",0
feeling rested,0
completed daily physiotherapy exercises,0
normal aging discomfort,0
regular heartbeat,0
temperature normal,0
slight cold feeling,0
completed daily physiotherapy exercises,0
blood sugar normal,0
appetite normal,0
oxygen stable at 97%,0
medication taken at 12:16,0
heart rate okay,0
completed daily physiotherapy exercises,0
temperature normal: 36.2°c,0
mild headache,0
resting heart rate 68 bpm,0
oxygen levels stable,0
resting heart rate 75 bpm,0
temperature normal: 36.6°c,0
temperature normal: 36.6°c,0
expected tiredness,0
light exercise done,0
hydration maintained,0
normal stiffness,0
completed daily physiotherapy exercises,0
resting heart rate 68 bpm,0
oxygen stable at 96%,0
scheduled medication time,0
breathing comfortably,0
weight stable,0
blood sugar normal,0
blood pressure 119/80,0
temperature normal: 36.6°c,0
hydration maintained,0
daily walk completed,0
temperature normal: 36.8°c,0
completed daily physiotherapy exercises,0
temperature normal: 37.0°c,0
resting heart rate 77 bpm,0
blood sugar normal,0
hydration maintained,0
normal stiffness,0
"light meal consumed, digestion normal",0
vitals normal,0
see you tomorrow,0
minor joint pain,0
completed daily physiotherapy exercises,0
blood pressure 127/85,0
weight stable,0
good morning!,0
medication taken at 5:46,0
resting heart rate 64 bpm,0
see you tomorrow,0
normal stiffness,0
regular heartbeat,0
o2 sensor working,0
oxygen stable at 95%,0
thanks for the help,0
temperature normal: 36.2°c,0
minor joint pain,0
temperature normal,0
temperature normal: 36.0°c,0
thanks for the help,0
temperature normal: 37.3°c,0
thanks for the help,0
routine checkup needed,0
medication taken at 1:15,0
appetite normal,0
blood pressure 114/85,0
completed daily physiotherapy exercises,0
sleep pattern regular,0
oxygen stable at 95%,0
vitals normal,0
temperature normal: 36.2°c,0
spo2 at 98,0
appetite normal,0
oxygen stable at 99%,0
scheduled medication time,0
blood pressure 112/78,0
blood pressure 117/82,0
vitals normal,0
"light meal consumed, digestion normal",0
regular heartbeat,0
heart rate okay,0
daily walk completed,0
blood pressure 115/76,0
medication taken at 2:06,0
medication taken,0
oxygen stable at 99%,0
oxygen levels stable,0
temperature normal: 37.0°c,0
completed daily physiotherapy exercises,0
what's for dinner?,0
normal aging discomfort,0
blood sugar normal,0
medication taken at 9:55,0
resting heart rate 65 bpm,0
vitals normal,0
blood pressure 119/74,0
"light meal consumed, digestion normal",0
temperature normal: 37.4°c,0
"light meal consumed, digestion normal",0
what's for dinner?,0
normal stiffness,0
daily walk completed,0
spo2 at 98,0
thanks for the help,0
completed daily physiotherapy exercises,0
bp within range,0
sleep pattern regular,0
appetite normal,0
"light meal consumed, digestion normal",0
weight stable,0
blood pressure 111/76,0
"light meal consumed, digestion normal",0
blood pressure 122/75,0
heart rate okay,0
medication taken at 11:29,0
expected tiredness,0
feeling rested,0
expected tiredness,0
"light meal consumed, digestion normal",0
vitals normal,0
oxygen stable at 98%,0
normal stiffness,0
oxygen stable at 93%,0
blood pressure 124/79,0
see you tomorrow,0
light exercise done,0
slight cold feeling,0
blood pressure 114/74,0
regular heartbeat,0
medication taken at 6:04,0
hydration maintained,0
o2 sensor working,0
medication taken at 8:32,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
temperature normal: 36.1°c,0
what's for dinner?,0
good morning!,0
feeling rested,0
light exercise done,0
completed daily physiotherapy exercises,0
temperature normal: 37.1°c,0
"light meal consumed, digestion normal",0
daily walk completed,0
normal stiffness,0
heart rate okay,0
heart rate okay,0
good morning!,0
normal stiffness,0
scheduled medication time,0
resting heart rate 76 bpm,0
"light meal consumed, digestion normal",0
what's for dinner?,0
nice weather today,0
temperature normal,0
slight congestion,0
feeling rested,0
oxygen stable at 96%,0
minor joint pain,0
"light meal consumed, digestion normal",0
minor joint pain,0
"light meal consumed, digestion normal",0
"light meal consumed, digestion normal",0
oxygen stable at 94%,0
expected tiredness,0
normal stiffness,0
see you tomorrow,0
blood pressure 120/76,0
resting heart rate 78 bpm,0
medication taken at 10:40,0
breathing comfortably,0
good morning!,0
temperature normal: 37.4°c,0
weight stable,0
medication taken at 3:45,0
bp within range,0
oxygen stable at 95%,0
temperature normal: 37.2°c,0
blood pressure 117/70,0
feeling rested,0
oxygen levels stable,0
feeling rested,0
resting heart rate 63 bpm,0
completed daily physiotherapy exercises,0
medication taken at 7:53,0
expected tiredness,0
normal stiffness,0
hydration maintained,0
feeling rested,0
scheduled medication time,0
daily walk completed,0
regular heartbeat,0
"light meal consumed, digestion normal",0
what's for dinner?,0
thanks for the help,0
light exercise done,0
spo2 at 98,0
regular heartbeat,0
slight cold feeling,0
blood pressure 130/74,0
expected tiredness,0
"light meal consumed, digestion normal",0
what's for dinner?,0
temperature normal: 36.8°c,0
what's for dinner?,0
thanks for the help,0
spo2 at 98,0
temperature normal: 36.5°c,0
normal stiffness,0
sleep pattern regular,0
oxygen stable at 99%,0
blood sugar normal,0
slight cold feeling,0
temperature normal,0
slight congestion,0
how are you?,0
temperature normal: 36.0°c,0
minor joint pain,0
how are you?,0
resting heart rate 68 bpm,0
light exercise done,0
slight congestion,0
minor joint pain,0
completed daily physiotherapy exercises,0
vitals normal,0
blood sugar normal,0
temperature normal,0
bp within range,0
good morning!,0
sleep pattern regular,0
completed daily physiotherapy exercises,0
sleep pattern regular,0
"light meal consumed, digestion normal",0
breathing comfortably,0
"light meal consumed, digestion normal",0
oxygen stable at 97%,0
good morning!,0
"light meal consumed, digestion normal",0
oxygen stable at 99%,0
oxygen stable at 93%,0
appetite normal,0
slight congestion,0
resting heart rate 80 bpm,0
normal aging discomfort,0
expected tiredness,0
blood sugar normal,0
normal aging discomfort,0
temperature normal,0
minor joint pain,0
light exercise done,0
medication taken,0
blood sugar normal,0
oxygen levels stable,0
daily walk completed,0
normal fatigue,0
breathing comfortably,0
o2 sensor working,0
vitals normal,0
light exercise done,0
blood pressure 122/77,0
how are you?,0
daily walk completed,0
blood pressure 128/77,0
weight stable,0
see you tomorrow,0
oxygen stable at 98%,0
slight congestion,0
minor joint pain,0
hydration maintained,0
blood pressure 126/72,0
resting heart rate 80 bpm,0
completed daily physiotherapy exercises,0
regular heartbeat,0
spo2 at 98,0
medication taken at 7:32,0
oxygen stable at 97%,0
medication taken at 7:30,0
expected tiredness,0
feeling rested,0
temperature normal: 37.4°c,0
"light meal consumed, digestion normal",0
temperature normal,0
resting heart rate 78 bpm,0
thanks for the help,0
bp within range,0
normal aging discomfort,0
temperature normal,0
"light meal consumed, digestion normal",0
oxygen stable at 94%,0
vitals normal,0
medication taken,0
appetite normal,0
expected tiredness,0
blood pressure 124/78,0
blood sugar normal,0
medication taken at 3:17,0
expected tiredness,0
slight cold feeling,0
normal fatigue,0
thanks for the help,0
oxygen stable at 94%,0
nice weather today,0
resting heart rate 66 bpm,0
vitals normal,0
resting heart rate 79 bpm,0
how are you?,0
resting heart rate 60 bpm,0
hydration maintained,0
minor joint pain,0
what's for dinner?,0
slight cold feeling,0
"light meal consumed, digestion normal",0
medication taken,0
heart rate okay,0
blood pressure 123/72,0
normal fatigue,0
breathing comfortably,0
completed daily physiotherapy exercises,0
completed daily physiotherapy exercises,0
sleep pattern regular,0
oxygen stable at 94%,0
mild headache,0
appetite normal,0
routine checkup needed,0
hydration maintained,0
normal fatigue,0
breathing comfortably,0
vitals normal,0
medication taken at 6:43,0
"light meal consumed, digestion normal",0
normal aging discomfort,0
mild headache,0
temperature normal: 36.6°c,0
